005	005	1981	Sega
10yard	10-Yard Fight (World, set 1)	1983	Irem
10yard85	10-Yard Fight '85 (US, Taito license)	1985	Irem (Taito license)
10yardj	10-Yard Fight (Japan)	1983	Irem
110dance	Retro Dance Mat (110 song Super StepMania + 9-in-1 games) (PAL)	200?	<unknown>
119	119 (bootleg?)	1986	Coreland / Sega
11beat	Eleven Beat	1998	Hudson Soft
18wheelr	18 Wheeler: American Pro Trucker (deluxe, Rev A)	2000	Sega
18wheelro	18 Wheeler: American Pro Trucker (deluxe)	2000	Sega
18wheelrt	18 Wheeler: American Pro Trucker (deluxe, Rev T)	2000	Sega
18wheels	18 Wheeler: American Pro Trucker (standard)	2000	Sega
18wheelu	18 Wheeler: American Pro Trucker (upright)	2000	Sega
1941	1941: Counter Attack (World 900227)	1990	Capcom
1941j	1941: Counter Attack (Japan)	1990	Capcom
1941r1	1941: Counter Attack (World)	1990	Capcom
1941u	1941: Counter Attack (USA 900227)	1990	Capcom
1942	1942 (Revision B)	1984	Capcom
1942a	1942 (Revision A)	1984	Capcom
1942abl	1942 (Revision A, bootleg)	1984	bootleg
1942b	1942 (First Version)	1984	Capcom
1942h	Supercharger 1942	1991	hack (Two Bit Score)
1942p	1942 (Tecfri PCB, bootleg?)	1984	bootleg
1942w	1942 (Williams Electronics license)	1985	Capcom (Williams Electronics license)
1943	1943: The Battle of Midway (Euro)	1987	Capcom
1943b	1943: Battle of Midway (bootleg, hack of Japan set)	1987	bootleg
1943bj	1943: Midway Kaisen (bootleg)	1987	bootleg
1943j	1943: Midway Kaisen (Japan, Rev B)	1987	Capcom
1943ja	1943: Midway Kaisen (Japan)	1987	Capcom
1943jah	1943: Midway Kaisen (Japan, no protection hack)	1987	Capcom
1943kai	1943 Kai: Midway Kaisen (Japan)	1987	Capcom
1943mii	1943: The Battle of Midway Mark II (US)	1987	Capcom
1943u	1943: The Battle of Midway (US, Rev C)	1987	Capcom
1943ua	1943: The Battle of Midway (US)	1987	Capcom
1944	1944: The Loop Master (Europe 000620)	2000	Eighting / Raizing (Capcom license)
1944d	1944: The Loop Master (USA 000620 Phoenix Edition) (bootleg)	2000	bootleg
1944j	1944: The Loop Master (Japan 000620)	2000	Eighting / Raizing (Capcom license)
1944u	1944: The Loop Master (USA 000620)	2000	Eighting / Raizing (Capcom license)
1945kiii	1945k III (newer, OPCX2 PCB)	2000	Oriental Soft
1945kiiin	1945k III (newer, OPCX1 PCB)	2000	Oriental Soft
1945kiiio	1945k III (older, OPCX1 PCB)	1999	Oriental Soft
1945kiiipt	1945k III (Promat license, OPCX1 PCB)	1999	Promat
19xx	19XX: The War Against Destiny (Europe 960104)	1996	Capcom
19xxa	19XX: The War Against Destiny (Asia 960104)	1996	Capcom
19xxar1	19XX: The War Against Destiny (Asia 951207)	1996	Capcom
19xxb	19XX: The War Against Destiny (Brazil 951218)	1996	Capcom
19xxd	19XX: The War Against Destiny (USA 951207 Phoenix Edition) (bootleg)	1996	bootleg
19xxh	19XX: The War Against Destiny (Hispanic 951218)	1996	Capcom
19xxj	19XX: The War Against Destiny (Japan 960104, yellow case)	1996	Capcom
19xxjr1	19XX: The War Against Destiny (Japan 951225)	1996	Capcom
19xxjr2	19XX: The War Against Destiny (Japan 951207)	1996	Capcom
19xxu	19XX: The War Against Destiny (USA 951207)	1996	Capcom
1on1gov	1 on 1 Government (Japan)	2000	Tecmo
2020bb	2020 Super Baseball (set 1)	1991	SNK / Pallas
2020bba	2020 Super Baseball (set 2)	1991	SNK / Pallas
2020bbh	2020 Super Baseball (set 3)	1991	SNK / Pallas
20pacgal	Ms. Pac-Man/Galaga - 20th Anniversary Class of 1981 Reunion (V1.08)	2000	Namco / Cosmodog
20pacgalr0	Ms. Pac-Man/Galaga - 20th Anniversary Class of 1981 Reunion (V1.00)	2000	Namco / Cosmodog
20pacgalr1	Ms. Pac-Man/Galaga - 20th Anniversary Class of 1981 Reunion (V1.01)	2000	Namco / Cosmodog
20pacgalr2	Ms. Pac-Man/Galaga - 20th Anniversary Class of 1981 Reunion (V1.02)	2000	Namco / Cosmodog
20pacgalr3	Ms. Pac-Man/Galaga - 20th Anniversary Class of 1981 Reunion (V1.03)	2000	Namco / Cosmodog
20pacgalr4	Ms. Pac-Man/Galaga - 20th Anniversary Class of 1981 Reunion (V1.04)	2000	Namco / Cosmodog
280zzzap	280-ZZZAP (set 1)	1976	Dave Nutting Associates / Midway
280zzzapa	280-ZZZAP (set 2)	1976	Dave Nutting Associates / Midway
2mindril	Two Minute Drill (Ver 2.93A 1994/02/16)	1993	Taito America
2mindrila	Two Minute Drill (Ver 2.2A 1993/10/18)	1993	Taito America
30test	30 Test (remake)	1997	Namco
39in1	39 in 1 MAME bootleg (GNO-V000)	2004	bootleg
3bagfull	3 Bags Full (5VXFC790, Victoria)	1996	Aristocrat
3bagfullnz	3 Bags Full (3VXFC5345, New Zealand)	1996	Aristocrat
3bagfullu	3 Bags Full (4XF5196I02, US)	1998	Aristocrat
3cdpoker	3 Cards Poker 96 (V1.6)	1996	Armaly Labs
3cdpokera	3 Cards Poker 96 (V1.0)	1996	Armaly Labs
3countb	3 Count Bout / Fire Suplex (NGM-043 ~ NGH-043)	1993	SNK
3in1mbc	Gunstar Heroes / Snake Rattle n' Roll / Joe & Mac (Conny bootleg of Mega Drive versions)	1995	bootleg (Conny)
3in1semi	New HyperMan (3-in-1 with Cookie & Bibi & HyperMan) (set 1)	1998	SemiCom / XESS
3in1semia	New HyperMan (3-in-1 with Cookie & Bibi & HyperMan) (set 2)	1998	SemiCom / XESS
3kokushi	Sankokushi (Japan)	1996	Mitchell
3on3dunk	3 On 3 Dunk Madness (US, prototype? 1997/02/04)	1996	Video System Co.
3stooges	The Three Stooges In Brides Is Brides (set 1)	1984	Mylstar
3stoogesa	The Three Stooges In Brides Is Brides (set 2)	1984	Mylstar
3wonders	Three Wonders (World 910520)	1991	Capcom
3wondersb	Three Wonders (bootleg)	1991	bootleg
3wondersh	Three Wonders (hack)	1991	bootleg
3wondersr1	Three Wonders (World 910513)	1991	Capcom
3wondersu	Three Wonders (USA 910520)	1991	Capcom
3x3puzzl	3X3 Puzzle (Enterprise)	1998	Ace Enterprise
3x3puzzla	3X3 Puzzle (Normal)	1998	Ace Enterprise
40love	Forty-Love (World)	1984	Taito
40lovebl	Forty-Love (bootleg)	1984	bootleg
40lovej	Forty-Love (Japan)	1984	Taito
4dwarrio	4-D Warriors (315-5162)	1985	Coreland / Sega
4enraya	4 En Raya (set 1)	1990	IDSA
4enrayaa	4 En Raya (set 2)	1990	IDSA
4in1	4 Fun in 1	1981	Armenia / Food and Fun
4in1boot	Puzzle King (PacMan 2, Tetris, HyperMan 2, Snow Bros.)	2002	K1 Soft
4psimasy	Mahjong 4P Shimasho (Japan)	1994	Sphinx / AV Japan
500gp	500 GP (US, 5GP3 Ver. C)	1998	Namco
5acespkr	5-Aces Poker	198?	<unknown>
5clown	Five Clown (English, set 1)	1993	IGS
5clowna	Five Clown (English, set 2)	1993	IGS
5clownsp	Five Clown (Spanish hack)	1993	IGS
600	600	1981	Konami
64street	64th. Street: A Detective Story (World)	1991	Jaleco
64streetj	64th. Street: A Detective Story (Japan, set 1)	1991	Jaleco
64streetja	64th. Street: A Detective Story (Japan, set 2)	1991	Jaleco
720	720 Degrees (rev 4)	1986	Atari Games
720g	720 Degrees (German, rev 2)	1986	Atari Games
720gr1	720 Degrees (German, rev 1)	1986	Atari Games
720r1	720 Degrees (rev 1)	1986	Atari Games
720r2	720 Degrees (rev 2)	1986	Atari Games
720r3	720 Degrees (rev 3)	1986	Atari Games
7jigen	7jigen no Youseitachi - Mahjong 7 Dimensions (Japan)	1990	Dynax
7mezzo	7 e Mezzo	198?	<unknown>
7ordi	7 Ordi (Korea)	2002	Yun Sung
7smash	7 Smash (set 1)	1993	Sovic
7smasha	7 Smash (set 2)	1993	Sovic
7toitsu	Chi-Toitsu	1988	Yuga
800fath	800 Fathoms	1981	Amenip (US Billiards Inc. license)
800fatha	800 Fathoms (older)	1981	Amenip (US Billiards Inc. license)
86lions	86 Lions	1985	Aristocrat
88games	'88 Games	1988	Konami
8ball	Video Eight Ball	1982	Century Electronics
8ball1	Video Eight Ball (Rev.1)	1982	Century Electronics
8ballact	Eight Ball Action (DK conversion)	1984	Seatongrove UK, Ltd. (Magic Electronics USA license)
8ballact2	Eight Ball Action (DKJr conversion)	1984	Seatongrove UK, Ltd. (Magic Electronics USA license)
8bpm	Eight Ball Action (Pac-Man conversion)	1985	Seatongrove UK, Ltd. (Magic Electronics USA license)
99lstwar	'99: The Last War (set 1)	1985	Crux / Proma
99lstwara	'99: The Last War (set 2)	1985	Crux / Proma
99lstwarb	'99: The Last War (bootleg)	1985	bootleg
99lstwark	'99: The Last War (Kyugo)	1985	Crux / Kyugo
9ballsht	9-Ball Shootout (set 1)	1993	E-Scape EnterMedia (Bundra license)
9ballsht2	9-Ball Shootout (set 2)	1993	E-Scape EnterMedia (Bundra license)
9ballsht3	9-Ball Shootout (set 3)	1993	E-Scape EnterMedia (Bundra license)
9ballshtc	9-Ball Shootout Championship	1993	E-Scape EnterMedia (Bundra license)
a51mxr3k	Area 51 / Maximum Force Duo (R3000, 2/10/98)	1998	Atari Games
a51mxr3ka	Area 51 / Maximum Force Duo (R3000, 2/02/98)	1998	Atari Games
aafb	All American Football (Leland, rev E)	1989	Leland Corporation
aafbc	All American Football (Leland, rev C)	1989	Leland Corporation
aafbd2p	All American Football (Leland, rev D, 2 players)	1989	Leland Corporation
aafootb	All American Football (Tecmo, Japan)	1987	Tecmo
abaseb	Atari Baseball (set 1)	1979	Atari
abaseb2	Atari Baseball (set 2)	1979	Atari
abattle	Astro Battle (set 1)	1979	bootleg? (Sidam)
abattle2	Astro Battle (set 2)	1979	bootleg? (Sidam)
abcheck	Abnormal Check	1996	Namco
abcop	A.B. Cop (World) (FD1094 317-0169b)	1990	Sega
abcopd	A.B. Cop (World) (bootleg of FD1094 317-0169b set)	1990	bootleg
abcopj	A.B. Cop (Japan) (FD1094 317-0169b)	1990	Sega
abcopjd	A.B. Cop (Japan) (bootleg of FD1094 317-0169b set)	1990	bootleg
ablast	Hong Tian Lei (A-Blast) (Japan)	2000	Subsino
abnudge	Animal Bonus Nudge (Version 2.1 Dual)	2003	Amcoe
abnudgeb	Animal Bonus Nudge (Version 2.0, set 1)	2003	Amcoe
abnudged	Animal Bonus Nudge (Version 2.0, set 2)	2003	Amcoe
abnudgeo	Animal Bonus Nudge (Version 1.7)	2003	Amcoe
abscam	Abscam	1981	GL (US Billiards license)
abunai	Abunai Houkago - Mou Matenai (Japan 890325)	1989	Green Soft
aburner	After Burner (VER 1.32, deluxe/upright)	1987	Sega
aburner131	After Burner (VER 1.31, deluxe/upright)	1987	Sega
aburner2	After Burner II (VER 2.00, deluxe/upright)	1987	Sega
aburner2g	After Burner II (German, VER 2.01, deluxe/upright)	1987	Sega
acchi	Janken Game Acchi Muite Hoi! (Japan 1.3)	1995	Data East Corporation
ace	Ace	1976	Allied Leisure
aceattac	Ace Attacker (FD1094 317-0059)	1988	Sega
aceattaca	Ace Attacker (Japan, System 16A, FD1094 317-0060)	1988	Sega
acedrive	Ace Driver (World, AD2)	1994	Namco
acitya	Atlantic City Action	1983	Epos Corporation
acombat	Astro Combat (newer, CB)	1979	bootleg
acombat3	Astro Combat (unencrypted)	1979	bootleg (Proel)
acombat4	Astro Combat (encrypted)	1979	bootleg (Proel)
acombato	Astro Combat (older, PZ)	1979	bootleg
acrobatm	Acrobat Mission	1991	UPL (Taito license)
acrobatmbl	Acrobat Mission (bootleg with Raiden sounds)	1991	bootleg
act2000	Action 2000 (Version 3.5E Dual)	1999	Amcoe
act2000b1	Action 2000 (Version 3.5R, set 2)	1999	Amcoe
act2000bx	Action 2000 (Version 3.30XT, set 2)	1999	Amcoe
act2000d1	Action 2000 (Version 3.5R, set 1)	1999	Amcoe
act2000dx	Action 2000 (Version 3.30XT, set 1)	1999	Amcoe
act2000o	Action 2000 (Version 3.3)	1999	Amcoe
act2000o2	Action 2000 (Version 3.10XT)	1999	Amcoe
act2000o3	Action 2000 (Version 1.2)	1999	Amcoe
act2000v1	Action 2000 (Version 3.5R Dual)	1999	Amcoe
act2000vx	Action 2000 (Version 3.30XT Dual)	1999	Amcoe
actfancr	Act-Fancer Cybernetick Hyper Weapon (World revision 3)	1989	Data East Corporation
actfancr1	Act-Fancer Cybernetick Hyper Weapon (World revision 1)	1989	Data East Corporation
actfancr2	Act-Fancer Cybernetick Hyper Weapon (World revision 2)	1989	Data East Corporation
actfancrj	Act-Fancer Cybernetick Hyper Weapon (Japan revision 1)	1989	Data East Corporation
actionhw	Action Hollywood	1995	TCH / Proyesel
ad2083	A. D. 2083	1983	Midcoin
adcanoe	Adventure Canoe	1982	Taito
adillor	Armadillo Racing (World, AM2 Ver.A)	1997	Namco
adillorj	Armadillo Racing (Japan, AM1 Ver.A)	1997	Namco
adpoker	Amstar Draw Poker	198?	Amstar?
aerfboo2	Aero Fighters (bootleg, set 2)	1992	bootleg
aerfboot	Aero Fighters (bootleg, set 1)	1992	bootleg
aeroboto	Aeroboto	1984	Jaleco (Williams license)
aerofgt	Aero Fighters (World / USA + Canada / Korea / Hong Kong / Taiwan) (newer hardware)	1992	Video System Co.
aerofgtb	Aero Fighters (Taiwan / Japan, set 1)	1992	Video System Co.
aerofgtc	Aero Fighters (Taiwan / Japan, set 2)	1992	Video System Co.
aerofgts	Aero Fighters Special (USA)	1996	McO'River, Inc.
aerofgtsg	Aero Fighters Special (VER 1.00G)	2011	bootleg (Arcade MOD BIOS)
aerofgtst	Aero Fighters Special (Taiwan)	1996	Video System Co.
aerolitol	Aerolitos Espaciales (Spanish bootleg of Asteroids)	1980	bootleg (Pasatiempos Laguna)
aerolitos	Aerolitos (Spanish bootleg of Asteroids)	1980	bootleg (Rodmar Elec.)
afighter	Action Fighter (FD1089A 317-0018)	1986	Sega
afightera	Action Fighter (unprotected)	1986	Sega
afighterb	Action Fighter (unprotected, analog controls)	1986	Sega
afighterc	Action Fighter (FD1089B 317-unknown)	1986	Sega
afighterd	Action Fighter (FD1089B 317-unknown, analog controls)	1986	Sega
afightere	Action Fighter (System 16B, unprotected, analog controls)	1986	Sega
afighterf	Action Fighter (System 16B, FD1089B 317-unknown, analog controls)	1986	Sega
afighterg	Action Fighter (System 16B, FD1089B 317-unknown)	1986	Sega
afighterh	Action Fighter (System 16B, FD1089A 317-0018)	1986	Sega
afire	Astro Fire	1979	bootleg (Rene Pierre)
agallet	Air Gallet (Europe)	1996	Gazelle (Banpresto license)
agalleta	Air Gallet (older, Europe)	1996	Gazelle (Banpresto license)
agalletah	Air Gallet (older, Hong Kong)	1996	Gazelle (Banpresto license)
agalletaj	Akuu Gallet (older, Japan)	1996	Gazelle (Banpresto license)
agalletak	Air Gallet (older, Korea)	1996	Gazelle (Banpresto license)
agalletat	Air Gallet (older, Taiwan)	1996	Gazelle (Banpresto license)
agalletau	Air Gallet (older, USA)	1996	Gazelle (Banpresto license)
agalleth	Air Gallet (Hong Kong)	1996	Gazelle (Banpresto license)
agalletj	Akuu Gallet (Japan)	1996	Gazelle (Banpresto license)
agalletk	Air Gallet (Korea)	1996	Gazelle (Banpresto license)
agallett	Air Gallet (Taiwan)	1996	Gazelle (Banpresto license)
agalletu	Air Gallet (USA)	1996	Gazelle (Banpresto license)
agentx1	Agent X (prototype, rev 1)	1983	Atari
agentx2	Agent X (prototype, rev 2)	1983	Atari
agentx3	Agent X (prototype, rev 3)	1983	Atari
agentx4	Agent X (prototype, rev 4)	1983	Atari
agress	Agress - Missile Daisenryaku (Japan)	1991	Palco
agressb	Agress - Missile Daisenryaku (English bootleg)	2003	bootleg
ainferno	Air Inferno (World)	1990	Taito
ainfernoj	Air Inferno (Japan)	1990	Taito
ainfernou	Air Inferno (US)	1990	Taito America
airass	Air Assault (World)	1993	Irem
airattck	Air Attack (set 1)	1996	Comad
airattcka	Air Attack (set 2)	1996	Comad
airbustr	Air Buster: Trouble Specialty Raid Unit (World)	1990	Kaneko (Namco license)
airbustrb	Air Buster: Trouble Specialty Raid Unit (bootleg)	1990	bootleg
airbustrj	Air Buster: Trouble Specialty Raid Unit (Japan)	1990	Kaneko (Namco license)
airco22b	Air Combat 22 (Japan, ACS1 Ver.B)	1995	Namco
aircomb	Air Combat (AC2, US)	1992	Namco
aircombj	Air Combat (AC1, Japan)	1992	Namco
airduel	Air Duel (World, M82 hardware)	1990	Irem
airdueljm72	Air Duel (Japan, M72 hardware)	1990	Irem
airduelm72	Air Duel (World, M72 hardware)	1990	Irem
airduelu	Air Duel (US location test, M82 hardware)	1990	Irem America
airrace	Air Race (prototype)	1985	Atari Games
airwlkrs	Air Walkers	1997	Data East Corporation
airwolf	Airwolf	1987	Kyugo
airwolfa	Airwolf (US)	1987	Kyugo (United Amusements license)
ajax	Ajax	1987	Konami
ajaxj	Ajax (Japan)	1987	Konami
akamaru	Panel & Variety Akamaru Q Joushou Dont-R	1996	Dynax (Nakanihon license)
akamj	Aka Mahjong (Double Bet, ver 1 16)	1990	bootleg (Paradise Electronics)
akazukin	Akazukin (Japan)	1983	Sigma
aking	Angler King (Japan, AG1 Ver. A)	1998	Namco
akiss	Mahjong Angel Kiss (ver 1.0, 92047-01 version)	1995	Jaleco
akissa	Mahjong Angel Kiss (ver 1.0, 92048-01 version)	1995	Jaleco
akkaarrh	Akka Arrh (prototype)	1982	Atari
akkanvdr	Akkanvader (Ver 2.5J 1995/06/14)	1995	Taito
akumajou	Akuma-Jou Dracula (Japan version P)	1988	Konami
akumajoun	Akuma-Jou Dracula (Japan version N)	1988	Konami
aladmdb	Aladdin (bootleg of Mega Drive version)	1993	bootleg / Sega
alantin	Alantin - Aladdin's Magic Lamp	1999	bootleg (Robert / Avraam)
alcon	Alcon (US)	1986	Toaplan / Taito America
aleck64	Aleck64 PIF BIOS	1998	Nintendo / Seta
alexkidd	Alex Kidd: The Lost Stars (set 2, unprotected)	1986	Sega
alexkidd1	Alex Kidd: The Lost Stars (set 1, FD1089A 317-0021)	1986	Sega
alibaba	Ali Baba and 40 Thieves	1982	Sega
alibabab	Mustafa and 40 Thieves (bootleg)	1982	bootleg
alien3	Alien3: The Gun (World)	1993	Sega
alien3j	Alien3: The Gun (Japan)	1993	Sega
alien3u	Alien3: The Gun (US, Rev A)	1993	Sega
alienar	Alien Arena	1985	Duncan Brown
alienaru	Alien Arena (with Stargate sound)	1985	Duncan Brown
alienatt	Allien Attack (Game FBV2, ver.T)	199?	bootleg
aliencha	Alien Challenge (World)	1994	IGS
alienchac	Alien Challenge (China)	1994	IGS
aliencr	Alien Crush (United Amusements PC Engine)	1989	Hudson Soft
alienfnt	Alien Front (Rev T)	2001	Sega
alienfnta	Alien Front (Rev A)	2001	Sega
alieninv	Alien Invasion	19??	bootleg (Margamatics)
alieninvp2	Alien Invasion Part II	19??	bootleg
aliens	Aliens (World set 1)	1990	Konami
aliens2	Aliens (World set 2)	1990	Konami
aliens3	Aliens (World set 3)	1990	Konami
aliens4	Aliens (World set 4)	1990	Konami
aliensa	Aliens (Asia)	1990	Konami
aliensec	Alien Sector	1985	Namco
aliensj	Aliens (Japan set 1)	1990	Konami
aliensj2	Aliens (Japan set 2)	1990	Konami
aliensu	Aliens (US)	1990	Konami
aliensyn	Alien Syndrome (set 4, System 16B, unprotected)	1987	Sega
aliensyn2	Alien Syndrome (set 2, System 16A, FD1089A 317-0033)	1987	Sega
aliensyn3	Alien Syndrome (set 3, System 16B, FD1089A 317-0033)	1987	Sega
aliensyn5	Alien Syndrome (set 5, System 16A, FD1089B 317-0037)	1987	Sega
aliensyn7	Alien Syndrome (set 7, System 16B, MC-8123B 317-00xx)	1987	Sega
aliensynj	Alien Syndrome (set 6, Japan, new, System 16B, FD1089A 317-0033)	1987	Sega
aliensynjo	Alien Syndrome (set 1, Japan, old, System 16A, FD1089A 317-0033)	1987	Sega
aligator	Alligator Hunt (World, protected, checksum 2B34128B)	1994	Gaelco
aligatorp	Alligator Hunt (protected, prototype?, checksum B975CB0B)	1994	Gaelco
aligators	Alligator Hunt (Spain, protected, checksum 2B34128B)	1994	Gaelco
aligatorun	Alligator Hunt (unprotected, checksum F9C6891D)	1994	Gaelco
aligatoruna	Alligator Hunt (unprotected, checksum 25A83609)	1994	Gaelco
alinvade	Alien Invaders	198?	Forbes?
alleymas	Alley Master	1985	Cinematronics
alpha1v	Alpha One (Vision Electronics)	1988	Vision Electronics
alphaho	Alpha Fighter / Head On	19??	Data East Corporation
alphahob	Missile / Circuit (bootleg of Alpha Fighter / Head On)	19??	bootleg
alpham2	Alpha Mission II / ASO II - Last Guardian (NGM-007 ~ NGH-007)	1991	SNK
alpham2p	Alpha Mission II / ASO II - Last Guardian (prototype)	1991	SNK
alphamis	Alpha Mission	1985	SNK
alphaone	Alpha One (prototype, 3 lives)	1983	Atari
alphaonea	Alpha One (prototype, 5 lives)	1983	Atari
alphaxz	The Alphax Z (Japan)	1986	Ed Co. (Wood Place license)
alpine	Alpine Ski (set 1)	1982	Taito
alpinea	Alpine Ski (set 2)	1982	Taito
alpinerc	Alpine Racer (World, AR2 Ver.C)	1994	Namco
alpinerd	Alpine Racer (World, AR2 Ver.D)	1994	Namco
alpinerjc	Alpine Racer (Japan, AR1 Ver.C)	1994	Namco
alpines	Alpine Surfer (World, AF2 Ver.A)	1996	Namco
alpinr2a	Alpine Racer 2 (World, ARS2 Ver.A)	1996	Namco
alpinr2b	Alpine Racer 2 (World, ARS2 Ver.B)	1996	Namco
altair	Altair	1981	Cidelsa
altair2	Altair II	198?	Cidelsa
altaten	Alta Tensione (ver. 2.01a)	1999	<unknown>
altbeast	Altered Beast (set 8) (8751 317-0078)	1988	Sega
altbeast2	Altered Beast (set 2) (MC-8123B 317-0066)	1988	Sega
altbeast4	Altered Beast (set 4) (MC-8123B 317-0066)	1988	Sega
altbeast5	Altered Beast (set 5) (FD1094 317-0069)	1988	Sega
altbeast5d	Altered Beast (set 5) (bootleg of FD1094 317-0069 set)	1988	bootleg
altbeast6	Altered Beast (set 6) (8751 317-0076)	1988	Sega
altbeastbl	Altered Beast (Datsu bootleg)	1988	bootleg (Datsu)
altbeastj	Juuouki (set 7, Japan) (8751 317-0077)	1988	Sega
altbeastj1	Juuouki (set 1, Japan) (FD1094 317-0065)	1988	Sega
altbeastj3	Juuouki (set 3, Japan) (FD1094 317-0068)	1988	Sega
altbeastj3d	Juuouki (set 3, Japan) (bootleg of FD1094 317-0068 set)	1988	bootleg
amatelas	Sei Senshi Amatelass	1986	Nichibutsu
amazon	Soldier Girl Amazon	1986	Nichibutsu
amazont	Soldier Girl Amazon (Tecfri license)	1986	Nichibutsu (Tecfri license)
ambush	Ambush	1983	Tecfri
ambushh	Ambush (hack?)	1983	Tecfri
ambushj	Ambush (Japan)	1983	Tecfri (Nippon Amuse license)
ambushv	Ambush (Volt Electronics)	1983	Tecfri (Volt Electronics license)
amerdart	Ameri Darts (set 1)	1989	Ameri
amerdart2	Ameri Darts (set 2)	1989	Ameri
amerdart3	Ameri Darts (set 3)	1989	Ameri
americna	Americana (9131-01)	1987	Merit
americnaa	Americana (9131-00)	1987	Merit
amerug	Amerug (Shoei bootleg of Atari Football)	1980	Shoei
amidar	Amidar	1982	Konami
amidar1	Amidar (older)	1981	Konami
amidarb	Amidar (bootleg, set 1)	1982	bootleg
amidarb2	Amidar (bootleg, set 2)	1982	bootleg
amidaro	Amidar (Olympia)	1982	Konami (Olympia license)
amidars	Amidar (Scramble hardware)	1982	Konami
amidaru	Amidar (Stern Electronics)	1982	Konami (Stern Electronics license)
amigo	Amigo (bootleg of Amidar, set 1)	1982	bootleg
amigo2	Amigo (bootleg of Amidar, set 2)	1982	bootleg
ampkr228	American Poker II (iamp2 v28)	1994	bootleg?
ampkr2b1	American Poker II (bootleg, set 1)	1990	bootleg
ampkr2b2	American Poker II (bootleg, set 2)	1990	bootleg
ampkr2b3	American Poker II (bootleg, set 3)	1994	bootleg
ampkr2b4	American Poker II (bootleg, set 4)	1994	bootleg
ampkr2b5	American Poker II (bootleg, set 5)	1994	bootleg
ampkr2jspb	American Poker II - Jackpot (Spanish, set 3)	1994	bootleg?
ampkr95	American Poker 95	1995	bootleg
ampoker2	American Poker II	1990	Novomatic
amspdwy	American Speedway (set 1)	1987	Enerdyne Technologies Inc.
amspdwya	American Speedway (set 2)	1987	Enerdyne Technologies Inc.
amusco	American Music Poker (V1.4)	1987	Amusco
amuse	Amuse (Version 50.08 IBA)	1982	Greyhound Electronics
amuse1	Amuse (Version 30.08 IBA)	1982	Greyhound Electronics
amuse1a	Amuse (Version 30.08A)	1983	Greyhound Electronics
androdun	Andro Dunos (NGM-049 ~ NGH-049)	1992	Visco
androidp	Android (prototype, later build)	1987	Nasco
androidpo	Android (prototype, early build)	198?	Nasco
andromed	Andromeda SS (Japan?)	1980	Irem
angelkds	Angel Kids (Japan)	1988	Sega / Nasco?
anibonus	Animal Bonus (Version 1.8E Dual)	2003	Amcoe
anibonusb1	Animal Bonus (Version 1.7R, set 1)	2003	Amcoe
anibonusb2	Animal Bonus (Version 1.7LT, set 1)	2003	Amcoe
anibonusd1	Animal Bonus (Version 1.7R, set 2)	2003	Amcoe
anibonusd2	Animal Bonus (Version 1.7LT, set 2)	2003	Amcoe
anibonuso	Animal Bonus (Version 1.5)	2003	Amcoe
anibonuso2	Animal Bonus (Version 1.4, set 1)	2003	Amcoe
anibonuso3	Animal Bonus (Version 1.4, set 2)	2003	Amcoe
anibonusv1	Animal Bonus (Version 1.8R Dual)	2003	Amcoe
anibonusv2	Animal Bonus (Version 1.8LT Dual)	2003	Amcoe
anibonusxo	Animal Bonus (Version 1.50XT)	2003	Amcoe
anibonusxo2	Animal Bonus (Version 1.40XT, set 1)	2003	Amcoe
anibonusxo3	Animal Bonus (Version 1.40XT, set 2)	2003	Amcoe
animalc	Animal Catch	2000	Sammy
animalhjb	Animal House (bootleg of Jingle Bell)	1995?	bootleg
animalhs	Animal House (V1.0, set 1)	1991	Suns Co Ltd.
animalhsa	Animal House (V1.0, set 2)	1991	Suns Co Ltd.
animalhsb	Animal House (set 3)	1994	bootleg
animalhsc	Animal House (set 4)	1994	bootleg
animaljr	Exciting Animal Land Jr. (USA, Canada, Mexico)	1993	Nakanihon / East Technology (Taito license)
animaljrj	Waiwai Animal Land Jr. (Japan)	1993	Nakanihon / East Technology (Taito license)
animaljrs	Animalandia Jr. (Spanish)	1993	Nakanihon / East Technology (Taito license)
animalw	Animal Wonders (ver A900 66)	199?	GPS
animalwbl	Animal Wonders (ver A900, bootleg)	199?	bootleg
animechmp	Anime Champ (GCA07 VER. JAA)	2000	Konami
animpkr	unknown rocket/animal-themed poker	198?	<unknown>
anithunt	Animal Treasure Hunt (Version 1.9R, set 1)	2003	Amcoe
anithuntd1	Animal Treasure Hunt (Version 1.9R, set 2)	2003	Amcoe
anithunto	Animal Treasure Hunt (Version 1.7)	2003	Amcoe
anithunto2	Animal Treasure Hunt (Version 1.5)	2003	Amcoe
anithuntv1	Animal Treasure Hunt (Version 1.9R Dual)	2003	Amcoe
anmlbskt	Animal Basket / Hustle Tamaire Kyousou (24 Jan 2005)	2005	MOSS / Sammy
anmlbskta	Animal Basket / Hustle Tamaire Kyousou (19 Jan 2005)	2005	MOSS / Sammy
anpanman	Soreike! Anpanman Popcorn Koujou (Rev B)	1992	Sega
anpanmana	Soreike! Anpanman Popcorn Koujou (Rev A)	1992	Sega
anteater	Anteater	1982	Tago Electronics
anteaterg	Ameisenbaer (German)	1982	Tago Electronics (TV-Tuning license from Free Enterprise Games)
anteatergg	Ameisenbaer (German bootleg on Galaxian hardware)	1982	bootleg
